age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_monthly_spend,age_group,income_group,spend_segment
46,176612,6.0,13,2.4,6,3,6,7,107655,124449,8,4,4,5,7,5,3,2,6,10,8,Male,Tier 1,Store,232104,46-60,High,Premium
41,145251,4.1,12,0.3,6,5,38,0,21419,32091,2,1,7,5,2,2,6,8,1,5,4,Female,Tier 3,Store,53510,31-45,High,Value
35,246943,5.1,14,3.9,5,1,5,10,60983,145878,1,9,7,1,10,10,7,10,4,4,2,Male,Tier 3,Store,206861,31-45,Ultra High,Premium
27,221798,7.6,11,3.8,4,7,18,15,103094,139712,8,9,3,7,7,10,3,1,10,8,4,Male,Tier 2,Store,242806,18-30,Ultra High,Premium
58,209841,7.0,9,3.0,8,6,46,6,59698,19469,2,9,4,4,2,3,10,5,5,1,8,Other,Tier 2,Online,79167,46-60,Ultra High,Value
74,186915,5.4,10,1.9,3,10,22,14,15129,143596,7,0,3,2,5,8,5,3,5,8,1,Other,Tier 2,Store,158725,60+,High,Standard
25,42690,8.1,2,2.2,1,5,9,6,23908,116983,10,2,2,4,5,5,3,1,10,2,10,Male,Tier 1,Store,140891,18-30,Low,Standard
43,17994,3.3,14,2.1,1,2,43,5,20276,46775,1,8,2,1,6,3,7,8,3,1,10,Male,Tier 3,Store,67051,31-45,Low,Value
79,118533,7.6,7,0.7,5,8,7,3,106239,31584,8,6,7,1,10,8,9,8,1,9,7,Female,Tier 1,Store,137823,60+,Medium,Standard
46,82546,7.4,1,3.4,3,5,35,3,43718,86696,5,5,1,3,2,10,6,6,8,9,1,Male,Tier 3,Store,130414,46-60,Medium,Standard
27,153449,7.5,8,2.5,3,2,6,9,44773,29200,10,6,6,9,9,6,8,9,1,10,2,Female,Tier 2,Store,73973,18-30,High,Value
34,93572,6.6,4,3.4,2,4,2,18,130535,88426,4,1,7,3,4,5,10,7,10,2,7,Male,Tier 1,Store,218961,31-45,Medium,Premium
19,41467,4.7,8,2.8,9,10,7,9,106168,97035,5,9,5,3,10,7,2,7,7,1,3,Female,Tier 2,Store,203203,18-30,Low,Premium
23,146120,7.2,8,1.2,6,8,12,11,77722,46645,6,6,1,2,10,7,7,7,7,2,5,Female,Tier 3,Store,124367,18-30,High,Standard
75,183050,5.2,4,1.3,7,8,30,19,2685,50859,6,1,7,5,9,1,5,2,5,4,1,Other,Tier 3,Store,53544,60+,High,Value
22,62606,6.4,4,4.2,2,3,12,8,44901,112125,3,0,5,9,5,6,4,7,4,6,6,Other,Tier 3,Store,157026,18-30,Low,Standard
45,227646,4.5,5,3.2,1,10,25,6,22892,115290,9,1,7,2,1,5,4,4,5,8,10,Other,Tier 1,Store,138182,31-45,Ultra High,Standard
79,113112,5.3,13,2.0,8,8,47,0,20300,134328,3,6,5,10,8,10,4,1,8,9,8,Male,Tier 3,Store,154628,60+,Medium,Standard
58,88414,5.7,7,3.2,10,10,47,19,6308,77831,6,6,2,5,5,8,6,7,7,4,7,Other,Tier 1,Store,84139,46-60,Medium,Value
22,108145,6.8,6,1.4,4,9,1,5,71078,61878,7,0,7,1,1,1,6,3,6,7,4,Female,Tier 3,Store,132956,18-30,Medium,Standard
35,195294,7.1,1,3.9,9,2,2,15,69037,78318,9,8,1,10,7,6,10,8,1,1,8,Other,Tier 2,Store,147355,31-45,Ultra High,Standard
43,63115,9.4,6,0.7,9,6,14,15,86130,36761,10,1,3,8,5,2,8,6,4,4,5,Other,Tier 1,Store,122891,31-45,Low,Standard
37,104606,6.3,3,2.8,4,3,48,1,66015,104023,1,2,3,3,7,2,9,10,9,3,7,Male,Tier 2,Store,170038,31-45,Medium,Standard
58,55647,4.1,9,2.3,10,5,1,2,135022,77955,10,6,6,1,7,3,4,4,10,7,8,Male,Tier 2,Store,212977,46-60,Low,Premium
66,69607,7.6,3,2.5,3,4,16,18,37574,68147,7,8,5,1,4,8,6,10,3,7,9,Male,Tier 1,Store,105721,60+,Low,Value
44,203482,6.7,9,3.3,5,8,37,5,88425,592,1,6,3,5,1,5,7,7,8,6,3,Female,Tier 2,Online,89017,31-45,Ultra High,Value
66,36996,5.6,5,3.8,6,7,10,9,14586,63503,1,1,2,7,5,9,9,9,2,8,10,Male,Tier 1,Store,78089,60+,Low,Value
29,200993,5.2,12,2.0,10,7,4,7,102348,100381,5,8,6,3,8,2,4,9,3,4,6,Other,Tier 1,Store,202729,18-30,Ultra High,Premium
24,98697,4.8,10,0.0,4,1,5,0,48576,116722,4,1,1,1,2,1,6,10,1,9,9,Female,Tier 3,Store,165298,18-30,Medium,Standard
76,61022,4.7,8,0.3,1,6,2,2,2077,107195,9,2,3,7,4,6,10,3,7,3,2,Female,Tier 1,Store,109272,60+,Low,Value
20,55148,3.6,9,2.0,7,2,22,0,94206,114858,4,3,5,8,3,5,10,2,3,7,7,Other,Tier 2,Store,209064,18-30,Low,Premium
27,82764,7.9,9,2.5,5,8,31,7,110027,120783,4,9,1,1,5,3,8,8,3,9,6,Female,Tier 2,Store,230810,18-30,Medium,Premium
51,106901,6.9,7,3.0,2,6,3,6,30613,68847,4,2,6,9,8,7,8,8,5,1,2,Female,Tier 1,Store,99460,46-60,Medium,Value
42,105724,6.2,10,2.7,9,9,46,10,77095,68864,4,3,6,6,3,3,8,2,6,10,8,Female,Tier 3,Store,145959,31-45,Medium,Standard
52,139766,4.8,1,3.7,8,10,28,9,130118,23508,9,7,3,9,10,4,10,9,3,6,10,Other,Tier 1,Store,153626,46-60,High,Standard
33,23888,8.2,8,4.8,10,1,16,19,5423,123460,2,0,3,3,3,6,10,4,7,8,1,Female,Tier 3,Store,128883,31-45,Low,Standard
19,234738,3.2,7,2.6,7,8,30,10,17891,105635,8,2,6,4,8,4,5,10,4,7,2,Male,Tier 2,Store,123526,18-30,Ultra High,Standard
77,185231,5.7,4,3.0,9,2,34,19,145580,93795,4,8,4,8,8,10,10,7,4,10,6,Male,Tier 2,Store,239375,60+,High,Premium
41,188269,8.0,6,1.5,10,7,47,16,123801,17096,5,2,1,2,3,4,10,3,9,6,2,Other,Tier 1,Online,140897,31-45,High,Standard
27,230398,2.0,10,2.6,2,3,20,13,111489,63264,9,5,5,4,10,8,7,10,5,8,3,Male,Tier 1,Store,174753,18-30,Ultra High,Standard
55,236432,6.4,2,2.8,3,7,22,3,136890,60483,1,8,1,6,4,7,7,2,10,9,8,Female,Tier 1,Store,197373,46-60,Ultra High,Premium
39,113941,4.7,4,2.7,9,1,47,0,100585,120807,1,7,5,9,4,4,9,10,10,10,7,Other,Tier 3,Store,221392,31-45,Medium,Premium
43,170546,6.2,8,1.5,6,10,30,4,138387,119058,2,5,6,8,4,1,5,8,2,5,6,Other,Tier 1,Store,257445,31-45,High,Premium
60,32333,5.3,4,2.7,2,9,0,1,5291,76895,6,3,5,2,9,1,2,4,5,9,8,Male,Tier 3,Store,82186,46-60,Low,Value
72,51355,7.2,10,2.6,6,6,10,9,108788,143181,2,7,5,10,1,8,3,10,6,5,3,Other,Tier 3,Store,251969,60+,Low,Premium
56,245487,8.5,4,2.9,5,7,0,17,35376,98755,8,6,2,9,7,8,6,10,4,7,7,Male,Tier 2,Store,134131,46-60,Ultra High,Standard
44,144686,11.0,14,2.0,10,9,6,8,969,54690,8,2,6,1,10,10,6,2,2,10,10,Male,Tier 1,Store,55659,31-45,High,Value
46,219975,5.8,4,2.5,5,10,40,17,16675,34700,4,8,3,2,3,10,10,3,3,9,1,Other,Tier 2,Hybrid,51375,46-60,Ultra High,Value
64,212330,7.5,14,5.3,5,1,12,4,112255,141465,3,7,7,7,9,10,10,3,6,4,3,Female,Tier 2,Store,253720,60+,Ultra High,Premium
55,177217,6.7,12,2.6,2,8,19,11,97556,105965,5,7,3,2,8,9,4,8,4,8,9,Other,Tier 2,Store,203521,46-60,High,Premium
37,118170,6.8,10,3.9,6,7,5,15,34898,72051,6,4,3,1,8,4,6,2,10,5,9,Male,Tier 3,Store,106949,31-45,Medium,Value
44,90675,9.0,9,4.4,7,2,29,1,65504,96697,9,5,2,7,5,9,9,5,4,1,4,Male,Tier 1,Store,162201,31-45,Medium,Standard
58,195926,4.6,11,0.6,9,1,48,1,47340,96976,10,7,3,1,4,3,8,2,9,9,6,Other,Tier 2,Store,144316,46-60,Ultra High,Standard
71,82664,5.3,2,2.2,5,10,5,15,89726,120414,7,9,6,3,3,6,1,1,4,3,5,Male,Tier 3,Store,210140,60+,Medium,Premium
37,101153,5.6,7,2.3,5,1,33,3,125333,70140,3,4,4,6,10,3,7,4,9,3,5,Male,Tier 3,Store,195473,31-45,Medium,Premium
61,108616,4.0,3,5.1,9,4,34,2,31658,123060,9,6,2,6,1,5,9,9,3,8,2,Male,Tier 2,Store,154718,60+,Medium,Standard
36,50285,6.0,12,4.9,6,5,19,19,48719,36149,6,7,2,2,5,10,2,2,5,10,6,Other,Tier 3,Store,84868,31-45,Low,Value
37,163605,7.3,4,0.6,7,7,37,1,38393,1892,2,0,3,4,8,8,10,8,1,6,7,Other,Tier 3,Online,40285,31-45,High,Value
52,178696,7.7,1,1.2,4,8,29,1,44319,107351,2,3,7,1,9,9,2,10,5,1,7,Female,Tier 3,Store,151670,46-60,High,Standard
64,61996,5.6,12,4.1,4,2,32,19,88948,144227,5,4,4,7,9,8,7,4,6,4,2,Male,Tier 1,Store,233175,60+,Low,Premium
19,61947,8.3,3,1.8,1,9,23,11,536,18174,2,0,5,10,9,8,1,10,7,7,10,Other,Tier 2,Store,18710,18-30,Low,Value
47,174028,1.9,2,3.3,5,7,30,12,34249,76421,1,9,5,7,10,10,10,1,1,8,7,Other,Tier 3,Store,110670,46-60,High,Value
70,66030,10.7,10,2.2,2,6,15,18,114644,102933,8,1,3,8,9,4,10,1,6,5,4,Male,Tier 3,Store,217577,60+,Low,Premium
51,204669,7.1,7,1.1,5,8,39,0,69493,70393,6,6,1,3,6,7,5,4,5,1,7,Female,Tier 3,Store,139886,46-60,Ultra High,Standard
39,57443,5.1,6,4.2,5,2,15,6,27828,3567,2,9,3,1,8,4,4,1,1,1,10,Other,Tier 2,Online,31395,31-45,Low,Value
20,143344,6.9,1,1.6,4,1,26,18,42211,79116,10,1,3,1,1,9,1,10,5,1,8,Other,Tier 1,Store,121327,18-30,High,Value
23,244685,5.7,11,2.3,10,5,35,12,12034,22459,9,7,3,7,4,1,2,5,9,2,8,Male,Tier 3,Store,34493,18-30,Ultra High,Value
32,80464,1.8,12,1.0,9,9,21,3,4563,17645,9,5,6,5,1,3,8,3,2,4,10,Male,Tier 3,Online,22208,31-45,Medium,Value
44,143019,6.1,13,1.1,5,7,14,15,37368,22626,8,2,5,3,5,4,3,2,6,3,4,Female,Tier 3,Store,59994,31-45,High,Value
27,150024,7.8,8,2.6,6,7,45,17,68422,101217,7,3,7,3,7,5,8,10,5,2,5,Male,Tier 2,Store,169639,18-30,High,Standard
26,202952,7.9,9,1.3,1,9,0,14,103009,24361,1,7,3,8,9,1,6,7,6,6,5,Female,Tier 2,Store,127370,18-30,Ultra High,Standard
50,198273,6.5,1,4.5,5,5,27,10,39788,121230,9,5,4,10,4,8,5,5,8,6,6,Other,Tier 2,Store,161018,46-60,Ultra High,Standard
49,135454,7.9,5,3.4,9,5,32,4,97332,53201,3,1,1,5,10,10,5,5,10,2,8,Other,Tier 3,Store,150533,46-60,High,Standard
65,139444,6.9,7,3.5,6,7,35,13,40546,136018,3,3,7,10,1,4,3,7,8,5,6,Other,Tier 3,Store,176564,60+,High,Standard
23,127175,6.4,2,2.1,9,6,14,10,100892,64549,2,4,6,1,10,10,6,5,3,4,3,Female,Tier 2,Store,165441,18-30,Medium,Standard
58,57460,4.6,6,2.2,4,10,30,17,33620,57997,6,0,3,2,5,9,6,1,8,7,6,Other,Tier 2,Store,91617,46-60,Low,Value
76,168868,5.3,8,3.1,2,6,5,7,149904,15839,9,8,7,2,10,9,8,9,10,5,3,Male,Tier 3,Store,165743,60+,High,Standard
53,177818,5.5,8,0.0,9,8,3,8,14772,58898,8,4,1,2,9,6,4,3,8,10,9,Male,Tier 3,Store,73670,46-60,High,Value
76,232857,6.6,10,1.9,4,4,19,11,135408,110674,3,8,6,5,1,2,3,1,7,7,3,Male,Tier 3,Store,246082,60+,Ultra High,Premium
77,15015,7.6,10,0.1,2,2,3,17,99177,33942,4,6,2,8,9,8,10,5,5,5,3,Female,Tier 1,Store,133119,60+,Low,Standard
19,64757,4.8,13,2.8,1,3,9,10,98574,53464,8,6,1,6,3,2,6,8,3,7,3,Other,Tier 1,Store,152038,18-30,Low,Standard
46,172029,3.2,8,1.0,2,10,6,4,22044,100665,3,2,5,3,9,1,9,9,3,4,9,Male,Tier 3,Store,122709,46-60,High,Standard
21,96541,8.9,12,2.3,5,4,26,8,77242,4912,4,9,7,7,2,9,3,6,4,4,5,Other,Tier 2,Online,82154,18-30,Medium,Value
18,36292,4.1,12,1.3,3,5,5,7,91090,2373,9,4,5,1,2,7,8,9,2,10,10,Male,Tier 1,Hybrid,93463,<18,Low,Value
36,137694,7.0,6,4.4,6,2,30,17,49296,24745,9,4,5,9,5,9,3,3,3,5,2,Male,Tier 2,Store,74041,31-45,High,Value
43,177948,6.5,6,5.4,4,8,35,16,37285,114089,9,6,1,6,2,9,5,3,7,5,5,Female,Tier 2,Store,151374,31-45,High,Standard
42,206799,5.3,11,3.7,2,5,26,12,90108,137107,10,1,6,3,6,8,4,7,6,6,9,Male,Tier 1,Store,227215,31-45,Ultra High,Premium
27,62046,7.2,3,3.8,7,7,12,5,90288,89282,7,5,3,2,2,10,6,3,5,4,10,Other,Tier 1,Store,179570,18-30,Low,Premium
70,29817,3.6,2,2.4,6,9,10,6,1510,40205,2,4,3,7,2,6,7,3,3,1,5,Female,Tier 2,Store,41715,60+,Low,Value
32,237078,9.3,5,1.7,8,7,8,1,39642,62802,5,0,4,2,3,5,3,7,1,10,8,Male,Tier 1,Store,102444,31-45,Ultra High,Value
76,24759,11.3,14,0.0,10,4,7,1,4033,15350,10,8,3,10,9,1,8,1,9,2,4,Female,Tier 1,Online,19383,60+,Low,Value
39,194504,8.5,9,2.7,5,3,9,11,25635,126039,7,8,5,10,5,9,4,6,2,5,2,Female,Tier 3,Store,151674,31-45,Ultra High,Standard
68,21412,4.4,4,2.1,3,8,1,1,47815,111055,4,5,6,4,4,3,7,5,9,7,9,Male,Tier 1,Store,158870,60+,Low,Standard
65,203829,1.3,5,2.8,4,9,23,0,71530,19565,9,8,3,1,9,6,8,7,4,2,10,Other,Tier 1,Hybrid,91095,60+,Ultra High,Value
38,35504,7.0,6,1.6,5,5,34,1,88649,143578,8,2,2,6,4,4,2,6,10,10,1,Other,Tier 3,Store,232227,31-45,Low,Premium
76,123500,3.4,11,0.6,5,6,33,4,30478,112150,8,5,2,2,1,8,9,6,5,3,3,Female,Tier 1,Store,142628,60+,Medium,Standard
73,23507,5.2,6,1.0,6,10,49,10,104130,134669,10,0,7,8,9,2,9,3,2,3,9,Male,Tier 1,Store,238799,60+,Low,Premium
39,36050,9.0,4,4.5,9,10,10,13,18178,22202,9,1,4,10,6,8,10,1,9,6,8,Male,Tier 3,Online,40380,31-45,Low,Value
53,150892,9.2,14,5.0,4,6,0,7,51073,93109,9,3,2,1,6,4,2,9,3,9,7,Other,Tier 2,Store,144182,46-60,High,Standard
51,153907,9.5,4,0.5,7,3,4,16,3319,90384,2,2,2,9,8,6,8,9,3,5,8,Other,Tier 1,Store,93703,46-60,High,Value
47,239239,6.2,8,1.6,7,4,26,12,90326,49890,5,0,7,10,3,6,4,5,4,9,4,Male,Tier 3,Store,140216,46-60,Ultra High,Standard
42,115153,7.8,5,0.2,6,9,6,7,138579,29015,1,2,5,8,8,3,10,1,3,10,7,Other,Tier 1,Hybrid,167594,31-45,Medium,Standard
62,28587,2.0,14,2.6,1,6,49,14,119063,11961,5,8,4,2,1,5,6,9,6,7,9,Female,Tier 3,Store,131024,60+,Low,Standard
45,246329,3.0,14,2.6,9,5,36,6,107301,74054,8,4,4,3,8,2,10,4,7,10,6,Other,Tier 2,Store,181355,31-45,Ultra High,Premium
18,72732,5.4,11,2.3,6,9,37,14,65646,96378,7,9,7,7,8,3,9,7,5,7,2,Other,Tier 3,Store,162024,<18,Medium,Standard
66,66921,7.7,5,1.8,3,8,0,8,86849,144622,8,1,1,7,9,8,9,1,8,9,7,Male,Tier 1,Store,231471,60+,Low,Premium
62,191571,5.1,9,2.8,2,9,31,13,16469,81184,8,7,1,5,8,3,6,4,3,9,4,Other,Tier 2,Store,97653,60+,Ultra High,Value
21,132734,7.6,4,3.3,3,9,16,14,137646,70547,5,7,4,5,3,8,8,10,6,10,8,Other,Tier 2,Store,208193,18-30,High,Premium
24,145104,3.7,7,3.4,1,4,17,10,7606,120267,6,6,1,3,7,7,6,2,3,7,8,Male,Tier 3,Store,127873,18-30,High,Standard
66,152912,6.2,5,4.1,3,8,3,3,51620,2460,2,3,3,5,8,8,6,8,6,6,7,Male,Tier 1,Online,54080,60+,High,Value
26,249442,7.1,13,2.0,5,10,48,13,85911,123680,4,7,6,3,9,8,4,2,7,7,9,Female,Tier 2,Store,209591,18-30,Ultra High,Premium
53,211149,7.5,9,1.7,4,9,12,14,136009,85495,3,3,3,1,2,6,9,1,3,3,3,Other,Tier 3,Store,221504,46-60,Ultra High,Premium
36,46440,5.1,13,3.7,10,5,4,3,43239,44797,10,8,7,2,10,8,3,5,10,3,9,Male,Tier 1,Store,88036,31-45,Low,Value
18,50183,6.1,12,1.8,1,4,21,13,136675,74708,5,1,6,5,2,6,1,10,3,3,10,Male,Tier 1,Store,211383,<18,Low,Premium
27,111172,2.9,8,2.2,5,10,25,3,100328,23511,5,0,2,10,3,6,8,4,9,4,1,Male,Tier 3,Online,123839,18-30,Medium,Standard
53,148461,5.8,8,1.8,3,1,3,8,73065,51290,9,8,3,3,1,1,2,3,10,8,6,Other,Tier 3,Store,124355,46-60,High,Standard
26,201148,8.2,10,4.7,10,3,22,0,49140,83619,7,1,5,5,6,6,6,6,9,8,10,Male,Tier 2,Store,132759,18-30,Ultra High,Standard
62,129515,5.5,10,3.3,7,10,4,7,56023,81573,1,1,6,7,9,9,7,10,9,6,3,Other,Tier 2,Store,137596,60+,Medium,Standard
63,138183,4.5,3,1.0,10,2,8,14,16165,101642,7,2,1,8,1,4,4,2,10,5,7,Male,Tier 1,Store,117807,60+,High,Value
59,81299,7.6,9,2.5,8,7,12,5,43053,111388,1,4,5,3,3,2,4,9,3,8,6,Male,Tier 3,Store,154441,46-60,Medium,Standard
49,235533,10.6,8,3.0,5,4,8,0,136900,21446,9,3,5,3,10,7,4,1,5,5,10,Male,Tier 2,Online,158346,46-60,Ultra High,Standard
49,238157,10.3,3,1.0,10,9,3,5,108272,83167,7,1,7,3,6,8,8,8,9,10,8,Male,Tier 3,Store,191439,46-60,Ultra High,Premium
23,130503,6.5,10,3.0,8,9,25,19,100482,11649,8,7,4,7,1,10,4,5,2,1,2,Male,Tier 2,Online,112131,18-30,Medium,Value
65,54023,7.5,1,2.3,6,2,13,13,101166,116580,9,5,2,7,3,10,3,2,2,8,7,Other,Tier 3,Store,217746,60+,Low,Premium
55,196101,9.3,5,0.9,6,3,1,7,99948,33672,2,0,2,5,3,1,6,10,10,1,1,Female,Tier 1,Store,133620,46-60,Ultra High,Standard
34,54941,6.5,13,0.7,5,8,30,6,62178,86510,4,6,5,4,2,6,7,4,7,5,9,Other,Tier 2,Store,148688,31-45,Low,Standard
27,235065,6.9,4,4.3,10,10,49,15,146508,139777,7,2,2,7,5,4,4,9,6,9,1,Female,Tier 1,Store,286285,18-30,Ultra High,Premium
67,200022,5.4,8,1.4,6,3,25,0,147890,94871,9,6,3,2,8,6,8,1,3,10,6,Female,Tier 3,Store,242761,60+,Ultra High,Premium
44,136677,10.7,6,3.8,1,4,1,9,26365,128073,7,1,5,4,3,3,3,2,2,9,1,Other,Tier 1,Store,154438,31-45,High,Standard
71,233031,7.4,10,3.4,8,3,40,11,93839,15844,2,5,1,7,6,9,1,4,3,2,2,Female,Tier 3,Online,109683,60+,Ultra High,Value
67,91054,5.5,5,1.7,5,2,45,8,56941,90432,10,9,2,6,4,4,6,4,5,2,4,Female,Tier 2,Store,147373,60+,Medium,Standard
52,80363,4.8,9,3.1,8,1,43,9,8599,130030,2,7,7,2,8,7,2,4,1,2,3,Female,Tier 3,Store,138629,46-60,Medium,Standard
69,76742,2.3,6,2.9,3,3,36,9,51163,71108,9,7,1,2,4,2,4,5,10,7,7,Other,Tier 2,Store,122271,60+,Medium,Standard
76,243968,2.8,14,3.7,10,9,1,2,145814,99705,6,6,3,4,2,8,1,7,2,1,9,Other,Tier 2,Store,245519,60+,Ultra High,Premium
38,60215,4.5,13,2.7,6,8,39,1,147011,137147,6,1,7,7,10,6,3,5,2,10,2,Male,Tier 2,Store,284158,31-45,Low,Premium
42,62857,7.9,11,2.1,1,9,27,8,48180,62603,3,6,2,1,2,8,6,7,1,10,9,Male,Tier 2,Store,110783,31-45,Low,Value
45,70476,6.7,11,4.2,1,10,22,16,93257,65463,6,9,7,7,2,7,5,8,8,5,6,Male,Tier 2,Store,158720,31-45,Low,Standard
64,174245,3.5,11,3.5,4,5,6,4,78519,147559,10,9,7,8,9,4,3,3,10,4,6,Female,Tier 3,Store,226078,60+,High,Premium
32,155467,4.1,14,1.7,10,5,38,11,9903,49718,3,2,4,10,1,7,1,5,4,8,9,Other,Tier 2,Store,59621,31-45,High,Value
21,74768,6.6,11,2.3,6,8,39,3,65550,95533,4,7,3,7,9,10,1,1,2,4,4,Male,Tier 3,Store,161083,18-30,Medium,Standard
46,230815,9.3,3,4.2,3,5,21,9,1625,62798,5,4,3,1,2,3,1,4,8,7,4,Other,Tier 2,Store,64423,46-60,Ultra High,Value
76,118591,3.8,6,4.4,5,4,35,16,132114,40904,1,6,6,9,7,7,2,3,6,4,6,Other,Tier 2,Store,173018,60+,Medium,Standard
26,61229,6.9,12,2.3,10,9,0,1,65463,87303,3,3,4,6,2,6,7,8,7,9,4,Female,Tier 1,Store,152766,18-30,Low,Standard
44,172711,5.1,11,3.1,4,1,33,19,112458,105014,3,0,7,3,5,8,4,9,5,8,9,Male,Tier 1,Store,217472,31-45,High,Premium
43,126706,5.2,12,3.0,10,6,3,5,88607,47899,2,4,1,1,10,7,8,3,7,5,3,Female,Tier 3,Store,136506,31-45,Medium,Standard
36,77583,3.7,4,1.1,3,7,40,4,84439,133591,5,6,1,1,10,8,1,5,6,8,5,Female,Tier 3,Store,218030,31-45,Medium,Premium
73,174996,7.3,5,3.2,9,6,34,7,73703,29297,7,5,6,2,4,4,3,4,3,3,2,Female,Tier 1,Hybrid,103000,60+,High,Value
45,141011,5.0,6,0.0,4,10,30,15,65278,123380,2,6,7,7,5,5,6,8,2,4,1,Other,Tier 1,Store,188658,31-45,High,Premium
34,219041,5.3,9,3.7,10,8,32,2,79384,118545,1,2,3,6,3,7,3,7,1,2,10,Female,Tier 2,Store,197929,31-45,Ultra High,Premium
60,45104,8.0,3,3.2,7,8,4,8,56191,37648,2,7,3,9,6,3,7,3,1,10,2,Female,Tier 2,Store,93839,46-60,Low,Value
74,52594,8.1,1,0.0,5,5,42,3,34856,19958,5,9,2,8,10,5,2,7,7,7,6,Female,Tier 3,Online,54814,60+,Low,Value
58,18664,4.5,2,1.2,7,4,42,0,112604,18143,6,0,2,4,4,2,1,10,10,10,7,Other,Tier 2,Store,130747,46-60,Low,Standard
59,25528,6.6,8,0.2,5,7,10,5,22013,127056,10,8,3,4,9,3,2,8,9,4,7,Female,Tier 2,Store,149069,46-60,Low,Standard
67,174262,7.8,4,1.2,3,9,31,17,10153,17848,8,0,2,6,2,4,8,1,2,2,6,Female,Tier 2,Online,28001,60+,High,Value
37,212105,5.6,7,2.7,6,2,46,3,55383,2591,9,3,4,7,5,10,9,3,5,5,7,Other,Tier 2,Online,57974,31-45,Ultra High,Value
62,207233,7.3,2,4.8,9,7,0,11,77201,8256,5,7,2,5,9,6,4,7,1,8,8,Other,Tier 2,Online,85457,60+,Ultra High,Value
57,219249,5.4,12,3.2,6,6,42,13,42042,108603,4,7,7,5,10,3,7,2,7,5,6,Female,Tier 2,Store,150645,46-60,Ultra High,Standard
56,143404,5.3,11,2.0,4,3,5,2,49506,85402,2,9,3,10,9,5,2,8,8,4,7,Male,Tier 2,Store,134908,46-60,High,Standard
66,216251,4.1,10,3.4,1,2,27,18,9146,102147,9,9,7,2,8,1,8,3,8,1,7,Male,Tier 2,Store,111293,60+,Ultra High,Value
70,216664,9.4,14,3.3,3,1,16,1,16505,29153,3,5,1,4,5,10,1,6,4,8,10,Male,Tier 3,Store,45658,60+,Ultra High,Value
40,47899,5.0,13,4.4,3,2,49,1,48209,8935,1,6,6,8,6,4,6,2,5,1,3,Female,Tier 3,Online,57144,31-45,Low,Value
64,85979,4.4,8,3.6,2,5,10,16,81059,111703,9,8,1,2,5,6,7,2,1,10,5,Female,Tier 3,Store,192762,60+,Medium,Premium
49,32241,3.9,10,2.5,10,1,40,4,149464,50739,2,0,4,1,2,10,10,7,9,7,6,Female,Tier 3,Store,200203,46-60,Low,Premium
69,61211,6.2,12,0.5,2,8,26,0,119822,13815,8,6,1,9,6,6,10,2,4,8,7,Female,Tier 3,Online,133637,60+,Low,Standard
64,78472,4.0,14,4.3,8,4,11,15,106095,71784,4,3,1,8,5,9,2,2,1,9,7,Female,Tier 3,Store,177879,60+,Medium,Premium
50,220320,4.6,12,2.3,8,3,12,5,47517,105325,8,0,3,7,6,6,4,3,9,9,2,Female,Tier 1,Store,152842,46-60,Ultra High,Standard
74,219829,7.6,9,1.3,3,10,30,4,75831,129643,9,0,3,10,5,4,1,6,6,4,6,Female,Tier 2,Store,205474,60+,Ultra High,Premium
63,46346,6.9,7,0.0,4,2,34,11,122498,76930,3,4,3,10,2,1,2,1,1,10,7,Other,Tier 1,Store,199428,60+,Low,Premium
22,96196,3.3,10,1.0,5,1,24,16,51394,122567,5,9,3,6,1,1,6,3,7,8,9,Other,Tier 1,Store,173961,18-30,Medium,Standard
60,119451,7.4,13,3.0,9,8,29,10,81480,57158,8,1,3,6,3,9,4,8,9,8,8,Female,Tier 3,Store,138638,46-60,Medium,Standard
65,223196,6.1,11,2.0,5,9,35,18,11688,61750,8,2,6,7,4,10,7,6,9,5,5,Male,Tier 3,Store,73438,60+,Ultra High,Value
51,117908,8.3,1,3.8,6,3,20,1,49226,29871,4,7,6,4,9,9,2,1,7,7,7,Other,Tier 3,Online,79097,46-60,Medium,Value
57,188292,8.8,2,4.6,7,3,47,15,45487,109587,2,8,6,2,10,1,8,1,9,7,8,Male,Tier 3,Store,155074,46-60,High,Standard
28,164014,2.8,9,0.0,2,9,35,18,65020,146921,6,2,6,5,6,8,8,2,10,5,4,Other,Tier 1,Store,211941,18-30,High,Premium
78,64167,7.5,10,1.2,4,7,27,7,42988,63697,6,5,2,3,4,7,1,3,9,2,10,Male,Tier 2,Store,106685,60+,Low,Value
67,51373,9.3,7,2.7,6,9,26,3,76850,130580,7,5,6,2,6,10,7,6,7,7,5,Female,Tier 2,Store,207430,60+,Low,Premium
20,82143,6.4,11,4.4,4,2,11,5,64352,61014,5,1,4,1,2,10,6,5,8,8,8,Male,Tier 2,Store,125366,18-30,Medium,Standard
79,135623,7.4,3,1.4,5,7,9,19,107320,73460,1,5,3,5,2,3,6,7,8,9,5,Female,Tier 2,Store,180780,60+,High,Premium
