age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_monthly_spend
45,248506,6.5,4,0.9,2,2,43,6,25773,39841,4,2,6,9,10,8,6,2,9,10,3,Male,Tier 2,Store,65614
70,35641,8.0,12,2.6,5,7,34,1,81579,131135,7,0,5,7,1,8,9,9,5,8,5,Female,Tier 2,Store,212714
47,178572,6.3,3,4.1,5,6,38,8,20001,144865,6,7,4,5,8,2,10,9,7,3,3,Male,Tier 2,Store,164866
20,50797,7.6,14,1.5,1,4,5,1,56719,119818,7,0,2,1,7,1,1,3,2,7,9,Female,Tier 1,Store,176537
45,230838,4.7,10,2.4,5,1,34,16,131196,84355,5,2,2,7,1,10,1,9,6,1,8,Other,Tier 2,Store,215551
20,60950,9.3,6,2.6,1,4,27,17,45523,147763,8,1,2,2,7,4,2,3,2,3,3,Female,Tier 1,Store,193286
62,171118,6.6,3,2.4,3,6,40,5,133324,39852,5,2,1,3,8,2,10,4,1,4,3,Male,Tier 2,Store,173176
71,144554,3.6,12,2.9,9,3,43,17,90921,95568,7,8,7,6,5,8,4,6,7,9,10,Male,Tier 1,Store,186489
51,117339,6.3,14,2.5,4,1,0,5,68639,1880,5,6,3,2,7,2,8,4,1,1,5,Male,Tier 1,Online,70519
33,128431,6.4,12,0.2,9,2,15,1,64877,80022,6,6,4,9,4,8,7,2,2,7,7,Other,Tier 1,Store,144899
39,247275,6.2,2,4.2,6,6,48,1,120048,31788,8,8,7,4,5,3,4,6,7,3,2,Male,Tier 2,Store,151836
49,155710,1.4,9,3.0,1,1,44,5,45467,112810,3,8,4,8,3,2,4,10,6,4,4,Female,Tier 1,Store,158277
78,232435,4.9,3,2.2,3,6,11,8,124736,67320,10,1,1,9,8,3,7,7,5,2,9,Male,Tier 2,Store,192056
55,36173,3.2,1,1.2,3,1,27,3,4468,138255,7,0,2,3,4,10,1,10,10,9,5,Male,Tier 3,Store,142723
25,159294,3.3,14,2.0,4,1,14,9,12144,39939,1,6,5,2,9,6,10,3,2,2,3,Female,Tier 3,Store,52083
72,196136,6.3,12,3.6,10,6,7,19,88643,139002,5,6,6,1,9,2,1,5,10,4,10,Male,Tier 3,Store,227645
25,183082,4.9,12,0.8,4,1,3,1,50965,113048,8,7,1,8,1,10,9,4,2,7,1,Male,Tier 3,Store,164013
79,33095,5.3,13,1.4,8,9,30,12,24568,42116,9,1,2,10,3,8,7,8,4,4,1,Other,Tier 1,Store,66684
74,138554,4.2,13,2.4,3,2,45,3,49637,13554,1,0,6,9,9,3,3,2,10,8,10,Female,Tier 2,Online,63191
23,147511,8.8,9,0.4,4,9,29,10,141124,113246,3,2,1,5,6,9,6,9,7,6,8,Male,Tier 2,Store,254370
31,140614,6.1,5,1.2,3,5,34,9,72396,117477,1,2,3,8,7,6,4,3,1,10,7,Other,Tier 1,Store,189873
49,249989,3.0,7,2.1,7,5,5,12,102363,31524,9,9,1,10,2,9,3,10,10,10,3,Female,Tier 2,Store,133887
52,231622,7.3,14,0.0,6,10,37,6,103177,87367,10,4,7,1,3,1,7,5,3,4,5,Male,Tier 3,Store,190544
27,151447,5.3,2,2.2,1,8,20,3,4129,11997,8,7,1,7,1,3,8,9,8,2,4,Male,Tier 2,Hybrid,16126
20,104023,8.4,14,0.8,10,1,29,4,114076,116147,4,0,2,4,3,7,6,6,10,1,8,Other,Tier 3,Store,230223
76,122181,6.0,1,4.0,1,9,15,6,6084,20465,2,2,2,4,2,3,10,1,3,7,1,Other,Tier 3,Online,26549
29,237310,4.6,6,1.8,6,1,7,10,18081,98400,4,5,4,7,7,9,7,4,8,8,6,Other,Tier 3,Store,116481
66,35600,4.9,13,3.5,3,5,26,2,142199,99880,10,3,3,1,4,6,3,4,5,5,10,Male,Tier 3,Store,242079
76,17466,5.2,5,3.0,9,8,32,12,149037,103961,2,9,3,2,2,7,10,1,1,2,10,Other,Tier 3,Store,252998
48,191169,7.0,10,1.5,2,1,42,2,127770,122121,10,8,4,4,1,4,7,4,1,5,9,Male,Tier 3,Store,249891
46,124934,4.4,6,3.0,3,5,11,4,105089,126850,1,1,6,2,1,1,2,9,7,8,5,Female,Tier 3,Store,231939
22,68276,8.5,2,4.7,9,3,42,13,5742,127191,8,2,4,8,5,7,5,1,10,7,3,Other,Tier 3,Store,132933
79,196189,6.7,7,2.6,6,8,44,19,7521,127795,10,1,7,9,3,3,3,9,6,10,9,Female,Tier 1,Store,135316
69,193043,6.4,1,2.0,1,3,41,4,144738,15828,1,1,4,10,7,1,1,2,8,7,9,Male,Tier 3,Online,160566
42,21928,6.1,11,3.0,2,8,22,16,32654,137795,2,9,2,10,1,9,7,6,6,7,7,Male,Tier 3,Store,170449
58,234088,6.0,8,3.1,7,2,45,13,3017,110757,10,3,7,1,1,10,2,7,6,6,1,Other,Tier 3,Store,113774
48,70309,3.5,14,2.0,6,10,38,15,36914,11046,1,2,3,7,6,7,8,4,10,4,6,Male,Tier 2,Online,47960
79,220719,6.6,7,0.0,1,3,45,19,116161,141742,4,7,1,7,7,2,7,1,7,6,2,Male,Tier 3,Store,257903
38,186960,9.9,7,1.3,10,1,0,5,142826,47310,2,5,2,9,7,8,8,8,7,10,3,Male,Tier 1,Store,190136
75,241097,7.4,6,0.8,2,1,6,4,124960,81786,2,0,1,10,6,4,7,7,2,10,1,Other,Tier 3,Store,206746
37,189904,6.9,10,2.5,6,4,35,17,140697,72862,1,5,5,3,5,10,8,1,1,10,1,Other,Tier 1,Store,213559
56,131196,2.9,5,4.0,6,5,24,17,8310,14997,5,2,7,1,10,8,6,9,10,10,7,Female,Tier 1,Store,23307
39,24404,8.2,9,3.1,6,3,20,14,122859,122970,10,2,7,9,4,7,1,6,5,3,8,Other,Tier 3,Store,245829
21,179711,7.6,3,1.9,9,2,36,18,115738,51851,5,3,2,3,8,9,3,5,3,1,7,Other,Tier 1,Store,167589
30,224190,8.3,14,2.8,2,1,11,3,149305,149197,1,7,5,7,4,3,10,1,6,8,6,Other,Tier 3,Store,298502
62,206670,4.2,9,2.5,10,3,31,5,131018,132297,3,6,1,4,2,9,6,9,1,2,5,Male,Tier 2,Store,263315
59,212471,5.2,5,3.2,10,1,48,8,66312,49847,9,2,3,10,6,8,8,8,1,5,4,Female,Tier 3,Store,116159
67,128187,3.0,8,3.2,9,10,37,8,117048,142919,1,0,2,3,9,8,1,1,10,8,7,Other,Tier 3,Store,259967
66,125449,2.9,11,4.2,9,10,15,18,144753,118192,10,5,6,8,7,1,4,3,6,6,8,Other,Tier 2,Store,262945
37,42684,4.8,3,2.3,10,6,0,16,61216,23767,5,0,3,4,9,8,7,10,7,8,7,Other,Tier 2,Store,84983
69,83591,6.9,7,0.2,9,3,43,19,108259,90726,5,4,5,6,7,5,1,7,7,1,7,Female,Tier 2,Store,198985
30,134821,5.2,10,0.8,9,4,25,13,147970,26871,4,3,4,10,5,9,6,3,8,1,3,Other,Tier 2,Store,174841
34,223794,4.7,4,2.5,3,8,13,7,149024,147897,6,5,3,5,4,6,4,4,7,6,4,Male,Tier 3,Store,296921
71,17682,6.7,5,2.2,10,10,5,8,137317,81317,8,1,2,1,5,2,8,4,8,7,5,Other,Tier 2,Store,218634
53,126186,1.0,4,3.4,9,5,40,1,56597,26047,9,1,4,4,6,1,2,1,3,10,6,Female,Tier 3,Online,82644
50,184118,4.9,13,3.8,10,5,19,7,96888,69707,7,4,7,7,9,6,10,8,3,6,5,Female,Tier 1,Store,166595
18,36832,6.7,9,2.5,9,8,2,8,146550,24774,1,0,6,2,9,8,5,7,9,1,5,Male,Tier 2,Store,171324
32,31997,5.2,12,0.9,3,10,42,12,18502,8247,3,2,3,4,6,5,1,3,2,3,1,Male,Tier 3,Online,26749
30,49640,8.6,7,3.2,4,10,11,9,77510,138935,2,9,2,1,6,3,8,9,6,1,5,Female,Tier 2,Store,216445
34,222954,4.7,14,2.9,4,10,32,12,107579,109895,9,5,6,1,1,10,1,2,7,1,2,Male,Tier 2,Store,217474
41,55491,4.8,6,3.3,4,4,48,4,44343,88630,9,0,4,1,4,8,2,4,4,3,8,Male,Tier 3,Store,132973
75,78043,4.0,6,1.6,7,8,49,14,91015,92239,10,1,5,2,10,5,1,1,5,10,3,Male,Tier 1,Store,183254
25,127175,4.5,11,6.0,5,10,44,19,9192,144937,4,1,5,4,8,7,6,7,1,7,9,Male,Tier 1,Store,154129
67,143568,6.6,10,0.2,7,5,0,6,139502,68184,5,9,3,5,7,5,4,9,6,4,1,Male,Tier 1,Store,207686
44,129250,7.6,7,2.6,6,6,18,11,46955,109233,2,8,1,8,4,10,10,10,4,2,6,Male,Tier 2,Store,156188
62,87725,10.3,5,3.4,7,1,1,19,81559,122900,6,6,2,6,5,8,3,8,4,9,10,Other,Tier 1,Store,204459
40,143131,7.2,10,3.6,8,9,22,15,98617,92469,4,1,3,6,1,1,7,4,4,4,2,Other,Tier 3,Store,191086
63,60520,3.6,13,2.5,6,4,44,1,127729,50449,10,0,3,2,4,8,9,1,6,10,4,Male,Tier 2,Store,178178
25,77919,8.5,14,3.3,9,1,7,9,145913,121617,7,0,1,5,7,9,7,8,5,7,8,Female,Tier 3,Store,267530
25,124869,7.0,3,3.7,4,7,33,8,124471,121805,2,8,3,7,4,9,7,7,2,5,8,Other,Tier 1,Store,246276
76,79442,6.1,11,2.6,5,10,3,19,17505,139046,4,4,4,8,2,8,9,1,4,7,8,Female,Tier 1,Store,156551
43,167842,8.1,11,2.8,9,4,7,2,62765,140629,3,7,4,1,2,1,3,1,2,5,10,Other,Tier 3,Store,203394
64,120246,10.7,3,3.3,9,5,26,10,83623,11364,7,4,5,2,8,8,5,4,10,3,6,Male,Tier 1,Online,94987
76,193570,5.6,7,2.5,2,7,25,9,116358,127725,9,1,1,7,3,9,5,9,10,8,5,Male,Tier 3,Store,244083
30,124687,4.3,11,4.2,2,7,32,12,67077,18401,5,0,6,4,8,7,2,2,2,10,8,Male,Tier 2,Online,85478
56,138447,8.7,14,3.8,9,9,42,1,93165,36070,5,6,7,3,7,5,7,10,4,9,10,Other,Tier 1,Store,129235
54,76477,11.3,10,2.1,6,9,39,15,137657,27352,2,6,5,3,7,8,4,2,9,8,1,Male,Tier 1,Online,165009
66,15244,6.3,1,1.6,8,7,44,7,78305,11559,4,8,4,9,9,6,8,6,1,5,9,Male,Tier 2,Online,89864
45,178860,6.1,4,3.5,8,10,47,19,136978,126670,5,5,4,3,9,3,10,6,2,7,9,Other,Tier 2,Store,263648
42,241413,6.3,10,2.6,8,9,39,9,131577,76451,10,5,6,7,3,7,5,10,9,6,10,Other,Tier 3,Store,208028
78,94453,6.9,14,1.7,5,5,49,16,26136,130421,3,0,5,6,6,5,2,3,8,9,7,Other,Tier 2,Store,156557
33,203809,3.2,8,1.9,10,2,2,17,119341,139900,6,1,3,10,9,10,3,8,7,3,9,Other,Tier 2,Store,259241
72,192561,6.6,4,3.3,4,9,8,19,26334,92874,7,2,5,5,9,9,2,7,9,9,9,Other,Tier 3,Store,119208
19,142962,6.5,1,1.9,3,6,9,9,30666,129995,9,0,2,8,1,7,6,3,5,5,5,Male,Tier 2,Store,160661
71,86303,6.4,5,4.4,4,6,28,1,60191,38913,1,9,5,3,5,4,3,5,5,4,4,Female,Tier 1,Store,99104
35,43390,6.3,1,1.2,8,9,20,1,63512,106632,7,4,4,4,2,7,7,7,8,2,2,Male,Tier 3,Store,170144
34,25247,6.2,9,1.8,4,1,41,9,64843,87535,2,9,4,6,4,8,3,6,3,5,7,Male,Tier 3,Store,152378
47,215123,1.8,8,1.3,8,2,49,1,51534,28529,8,7,7,7,2,10,9,4,5,1,6,Male,Tier 1,Hybrid,80063
56,205791,4.6,14,0.9,8,3,17,13,95314,104090,4,5,7,6,10,7,5,9,6,9,2,Male,Tier 3,Store,199404
30,180750,7.7,7,1.5,1,1,16,18,65169,32343,5,7,4,9,3,9,7,2,6,4,7,Female,Tier 3,Store,97512
49,233874,8.2,5,1.8,9,4,20,8,30772,47017,10,7,2,3,6,9,9,7,9,9,1,Female,Tier 1,Store,77789
67,222358,5.2,4,2.0,3,2,2,15,51467,10410,4,8,1,2,9,8,7,9,6,9,2,Male,Tier 2,Store,61877
46,44583,4.1,7,0.0,6,3,26,2,98408,71092,8,7,3,8,9,4,2,3,4,5,7,Male,Tier 2,Store,169500
63,154148,7.4,3,0.9,3,8,31,10,26110,73965,5,4,5,6,7,8,7,4,8,3,4,Other,Tier 1,Store,100075
47,164078,6.5,8,2.7,9,4,41,11,60889,118373,3,5,3,4,7,9,1,6,2,10,4,Other,Tier 1,Store,179262
35,161123,5.8,5,1.6,1,9,28,6,64037,22509,8,5,2,3,9,1,4,6,4,2,7,Female,Tier 2,Store,86546
30,150386,7.7,5,3.9,7,6,46,4,18449,90158,5,8,5,2,1,1,6,9,9,2,9,Other,Tier 2,Store,108607
60,43670,3.6,1,2.2,5,1,28,19,25698,53541,1,5,1,6,7,5,10,10,3,6,2,Female,Tier 2,Store,79239
38,246829,8.3,13,3.3,3,6,25,1,110389,48566,10,2,6,2,9,5,3,10,4,5,2,Other,Tier 3,Store,158955
47,213623,3.0,10,2.0,7,7,8,3,26952,6887,9,3,4,5,10,2,10,7,4,3,8,Female,Tier 2,Online,33839
38,139920,4.3,11,3.7,1,4,26,16,13995,48945,5,9,4,8,8,9,1,8,7,9,3,Male,Tier 1,Store,62940
65,25236,3.9,8,0.0,6,8,11,17,128564,27201,6,2,6,5,4,5,1,6,6,5,4,Female,Tier 1,Store,155765
72,50568,4.8,7,2.6,7,10,15,1,47866,132284,2,7,2,1,8,4,4,2,5,9,7,Female,Tier 3,Store,180150
34,206386,6.6,1,4.5,9,3,46,8,137826,62377,10,6,7,3,1,5,2,6,4,3,10,Other,Tier 2,Store,200203
57,122327,7.4,12,0.6,9,7,1,17,114638,26859,10,7,7,2,5,2,4,6,10,10,4,Other,Tier 2,Store,141497
36,125188,5.8,12,3.5,7,7,38,11,136004,107426,4,5,5,3,10,4,1,9,10,8,9,Female,Tier 3,Store,243430
69,237975,3.4,4,3.0,5,4,26,9,47254,132108,2,2,7,5,7,8,4,7,6,9,8,Other,Tier 3,Store,179362
32,31352,2.0,4,0.6,7,1,8,6,18819,32435,5,4,2,3,2,1,2,5,2,2,7,Male,Tier 2,Store,51254
26,140721,7.7,12,3.0,1,10,45,2,135974,109458,2,2,4,6,8,1,6,1,10,10,5,Male,Tier 3,Store,245432
69,191722,7.4,9,2.9,7,10,1,17,81064,119102,2,9,1,8,8,8,2,10,2,5,4,Female,Tier 3,Store,200166
27,156418,8.1,10,2.4,10,6,41,1,27455,78101,6,4,7,3,2,9,4,6,4,6,8,Other,Tier 1,Store,105556
61,171228,5.7,2,4.0,4,10,6,2,126663,31487,3,8,5,2,4,2,3,8,5,2,3,Other,Tier 2,Store,158150
48,70904,7.3,4,3.8,2,7,7,14,70330,6990,4,4,3,4,9,7,4,5,6,2,6,Female,Tier 1,Online,77320
70,160107,4.7,10,3.6,6,3,37,8,125098,32526,4,5,1,9,3,10,10,1,1,3,2,Male,Tier 2,Store,157624
40,137141,7.0,3,4.3,7,5,5,2,50072,84905,6,6,1,8,1,9,5,6,5,7,4,Other,Tier 3,Store,134977
69,31108,5.0,10,1.4,7,8,18,5,116986,26347,1,0,2,1,7,10,5,7,8,9,7,Female,Tier 3,Store,143333
47,17853,4.4,5,1.8,8,7,14,10,43124,26400,6,7,2,4,3,2,7,6,9,1,10,Female,Tier 1,Store,69524
50,99156,6.5,12,1.6,5,2,44,1,3307,109959,7,1,3,1,9,6,5,6,1,7,8,Female,Tier 3,Store,113266
74,19176,6.4,7,1.8,10,4,27,16,111324,52155,4,7,5,2,3,1,1,7,8,8,2,Other,Tier 2,Store,163479
69,115459,7.8,5,1.9,10,7,29,2,27391,118564,3,3,4,5,1,7,6,8,1,10,3,Female,Tier 1,Store,145955
26,171992,3.4,5,2.3,8,9,26,6,127572,141291,1,0,4,5,2,3,8,4,9,9,4,Female,Tier 1,Store,268863
71,200922,7.9,4,2.0,4,7,9,9,3310,89600,7,6,7,3,6,4,4,7,3,2,1,Other,Tier 3,Store,92910
64,152901,6.3,14,1.1,10,8,44,18,131330,128156,7,8,2,3,2,6,2,10,6,5,4,Male,Tier 1,Store,259486
18,138225,8.1,9,3.5,1,10,30,2,65453,133871,8,8,4,6,5,1,4,3,1,10,1,Other,Tier 1,Store,199324
61,246262,8.1,6,1.4,8,9,0,19,26051,4020,1,3,7,10,3,6,6,3,8,9,3,Female,Tier 1,Online,30071
52,236738,1.1,10,4.5,4,1,49,0,41282,18799,4,7,7,10,5,9,8,9,1,2,9,Female,Tier 1,Store,60081
28,133458,8.1,6,3.5,5,3,31,9,104560,21420,10,6,1,2,8,3,7,2,9,10,5,Male,Tier 2,Hybrid,125980
51,125893,8.2,11,1.0,4,6,15,12,46514,113042,3,3,7,6,4,7,2,7,1,3,7,Female,Tier 2,Store,159556
33,88927,3.5,6,2.5,7,8,5,7,138278,69058,4,7,1,3,1,1,9,8,5,9,1,Male,Tier 1,Store,207336
26,230932,2.9,6,0.7,10,7,1,14,69983,115115,6,0,5,4,10,6,4,4,6,2,7,Male,Tier 2,Store,185098
49,133178,7.5,1,4.2,3,6,41,0,81445,107819,9,8,7,4,2,3,8,2,2,10,2,Female,Tier 1,Store,189264
32,55667,6.2,11,2.5,2,4,1,11,115774,47597,8,3,5,8,2,2,8,8,8,5,4,Male,Tier 2,Store,163371
29,211914,4.7,6,2.5,10,8,2,2,120167,22618,4,0,7,7,7,2,9,8,2,7,3,Other,Tier 3,Store,142785
50,181915,8.9,4,2.8,2,10,18,5,54380,53751,2,8,7,10,8,2,6,5,7,4,9,Female,Tier 2,Store,108131
62,196880,6.6,2,2.3,7,4,3,9,16664,65409,6,1,1,6,6,6,3,8,5,7,7,Male,Tier 3,Store,82073
31,176615,1.8,6,1.6,10,6,40,5,18652,32507,5,1,5,1,5,8,6,5,8,2,6,Male,Tier 1,Store,51159
74,218852,4.0,1,2.4,6,3,42,16,107982,13415,4,1,4,6,4,9,9,4,7,9,2,Male,Tier 1,Online,121397
74,21611,8.1,12,4.1,2,7,17,6,41539,73277,5,7,7,5,8,3,4,7,9,3,1,Female,Tier 2,Store,114816
25,103242,6.1,1,1.8,8,6,17,13,147418,130517,9,5,3,9,4,10,9,9,5,4,5,Male,Tier 2,Store,277935
25,99612,4.6,5,4.3,6,7,46,1,16656,112997,9,7,1,9,8,4,10,1,8,6,10,Other,Tier 1,Store,129653
44,61902,6.9,6,1.9,8,5,45,13,96693,147331,9,2,2,10,4,9,4,8,6,4,7,Other,Tier 1,Store,244024
79,48043,4.8,2,2.7,6,5,44,5,69881,63854,9,8,6,6,7,9,2,9,4,1,4,Male,Tier 1,Store,133735
29,151343,3.5,10,5.0,4,2,45,0,29033,1501,3,2,5,9,1,6,3,7,8,1,9,Other,Tier 3,Online,30534
18,87867,8.0,8,3.2,8,6,20,17,103677,78480,8,3,1,2,4,1,10,5,9,10,9,Other,Tier 2,Store,182157
60,92089,8.3,4,3.0,4,1,20,5,44500,49064,2,1,3,8,2,2,10,6,7,9,5,Other,Tier 2,Store,93564
57,73745,7.0,12,3.3,6,7,38,17,122949,9683,1,1,2,6,4,6,6,1,5,5,8,Male,Tier 2,Online,132632
59,242948,2.9,4,3.8,5,3,29,3,127780,25861,10,8,7,7,3,1,5,9,5,8,4,Male,Tier 1,Store,153641
79,208149,9.7,10,1.4,4,2,40,13,73347,73744,6,1,6,6,9,5,7,2,6,1,7,Male,Tier 2,Store,147091
68,205191,9.6,14,3.1,7,7,16,2,95682,28293,5,5,7,6,3,3,3,10,10,2,10,Other,Tier 3,Store,123975
28,157645,8.5,5,2.8,8,9,4,13,18817,4234,4,4,7,9,5,1,10,9,10,9,4,Female,Tier 2,Online,23051
56,167481,6.6,10,0.0,6,1,4,4,137394,14936,5,9,6,9,7,5,5,4,10,9,2,Male,Tier 2,Store,152330
60,100970,6.2,4,2.8,1,6,8,13,118779,116882,8,2,7,2,6,7,9,3,8,8,1,Female,Tier 3,Store,235661
48,39464,6.9,11,1.2,7,8,10,18,88481,57707,8,9,4,6,1,6,3,2,5,8,8,Female,Tier 3,Store,146188
34,188912,3.7,14,2.6,4,2,37,7,135238,25296,9,5,4,2,1,1,10,9,1,1,3,Female,Tier 2,Store,160534
50,194857,4.9,5,3.8,2,5,47,4,22762,41071,4,2,6,1,4,10,2,5,4,5,7,Female,Tier 3,Store,63833
49,133523,4.8,10,1.3,3,4,39,9,123189,3901,8,8,6,6,1,1,4,7,4,6,1,Male,Tier 1,Online,127090
75,35662,7.2,3,2.3,10,10,13,12,34038,126244,6,5,4,7,5,4,5,4,9,1,5,Other,Tier 2,Store,160282
46,33228,6.5,8,1.9,4,3,37,5,8159,20965,4,4,4,2,4,6,8,10,6,1,3,Other,Tier 1,Store,29124
38,75721,4.1,6,4.0,7,10,5,19,131157,132491,3,6,7,8,9,6,7,9,7,6,3,Other,Tier 2,Store,263648
38,195295,2.8,8,1.8,9,8,13,9,109426,109042,4,5,7,6,9,1,2,9,9,1,5,Male,Tier 1,Store,218468
57,153458,6.7,5,2.8,10,2,7,12,42591,132921,8,8,2,4,6,2,9,1,2,3,8,Other,Tier 2,Store,175512
40,21862,3.9,7,3.3,6,1,29,19,48920,70800,4,6,3,7,5,5,2,3,4,5,10,Female,Tier 2,Store,119720
73,55108,3.5,10,3.5,10,1,0,9,101219,71305,5,0,5,8,9,10,6,4,9,7,10,Female,Tier 3,Store,172524
23,106788,10.2,7,1.2,5,10,24,0,7316,52086,10,3,6,5,5,10,3,8,7,9,10,Female,Tier 1,Store,59402
39,221095,10.6,6,2.2,9,5,12,3,112364,61080,6,4,3,4,5,6,8,8,6,8,9,Male,Tier 2,Store,173444
67,95140,5.1,14,4.6,8,9,26,12,135456,60311,9,1,2,6,10,1,8,7,8,2,5,Other,Tier 1,Store,195767
55,229035,2.4,12,2.5,8,4,24,5,123811,5764,4,3,2,9,5,8,7,5,10,5,8,Male,Tier 1,Online,129575
54,173273,8.4,10,3.8,8,7,3,7,84019,127945,10,0,4,7,3,4,3,3,7,3,6,Male,Tier 1,Store,211964
62,83578,6.7,14,5.2,8,2,46,8,5679,116381,4,8,4,1,4,9,7,7,2,7,2,Male,Tier 2,Store,122060
68,64966,7.5,13,2.4,8,3,30,8,104366,102923,6,3,5,6,8,9,10,9,9,1,6,Female,Tier 2,Store,207289
71,200846,4.7,4,3.6,10,10,48,13,31005,83147,8,8,3,8,10,4,3,5,1,7,8,Female,Tier 3,Store,114152
25,25386,3.9,6,3.7,10,9,17,0,127320,121731,2,2,7,6,6,7,5,6,6,10,2,Male,Tier 3,Store,249051
58,92228,5.5,9,0.7,7,5,16,4,86530,17252,3,4,5,9,5,7,9,1,2,4,2,Other,Tier 1,Online,103782
66,161297,6.3,11,3.0,2,6,10,16,67366,67564,7,5,5,6,5,8,4,8,4,10,5,Male,Tier 1,Store,134930
52,162765,4.5,14,4.5,2,3,11,5,48965,147351,6,4,1,3,6,2,8,10,10,5,2,Other,Tier 2,Store,196316
68,87197,8.6,12,0.4,5,6,2,16,11632,3861,9,1,1,8,9,1,10,7,7,1,3,Male,Tier 1,Hybrid,15493
28,58021,2.5,4,2.4,6,10,14,4,45763,53798,2,9,6,3,6,9,2,5,6,3,6,Female,Tier 2,Store,99561
41,133915,6.8,13,2.6,9,8,5,1,104214,136303,10,7,1,4,6,6,5,2,2,10,6,Female,Tier 3,Store,240517
66,164333,6.3,6,2.4,1,10,4,17,120574,16036,4,0,6,5,5,3,5,9,8,9,9,Other,Tier 2,Store,136610
38,173450,8.4,6,2.2,7,1,30,5,77560,111337,10,0,3,9,5,7,1,7,8,10,2,Male,Tier 1,Store,188897
68,132174,4.1,13,1.1,7,10,7,13,5685,45065,9,3,4,4,6,6,4,10,5,9,3,Male,Tier 1,Store,50750
19,101755,7.4,3,3.0,8,8,9,0,110880,35874,6,7,3,8,6,9,1,9,10,1,2,Other,Tier 3,Store,146754
57,158009,7.0,13,1.5,1,8,2,10,62342,53352,7,5,1,6,7,6,10,1,7,3,9,Male,Tier 3,Store,115694
36,81330,6.5,4,1.6,10,7,11,9,23652,149838,1,7,7,6,4,10,5,2,2,3,10,Female,Tier 1,Store,173490
56,193438,4.2,3,0.0,4,4,27,14,28313,103595,7,9,2,7,7,6,5,3,5,4,8,Male,Tier 2,Store,131908
45,87322,4.5,3,0.6,10,1,11,8,132867,146776,1,5,4,5,6,2,1,4,7,6,3,Other,Tier 3,Store,279643
76,117318,5.4,10,4.4,5,10,41,6,47617,92296,1,9,3,10,5,1,8,6,2,2,9,Male,Tier 1,Store,139913
34,186232,5.0,12,2.6,2,2,29,11,149229,111580,2,5,7,4,3,7,2,4,10,9,7,Female,Tier 1,Store,260809
23,60313,8.5,4,3.5,2,10,18,7,2809,36681,7,4,1,8,3,2,6,9,6,2,5,Male,Tier 3,Store,39490
36,249729,6.3,13,1.3,4,3,20,9,101111,33692,6,8,1,10,5,10,1,4,1,9,9,Male,Tier 3,Store,134803
73,247783,7.6,4,0.0,3,5,16,1,11542,106959,7,6,2,2,2,5,1,3,6,7,2,Female,Tier 3,Store,118501
55,42032,3.1,6,1.6,7,3,13,13,117482,95053,10,1,6,10,1,9,5,10,4,2,4,Female,Tier 2,Store,212535
45,238035,2.3,13,0.0,7,8,38,8,78520,108428,3,1,4,4,3,10,3,2,6,10,4,Female,Tier 3,Store,186948
19,163430,5.6,4,1.6,2,6,10,0,122144,48119,4,2,1,1,8,1,9,1,4,8,2,Other,Tier 2,Store,170263
55,76710,3.4,6,4.0,5,3,28,15,24133,47463,10,9,7,9,6,10,10,6,6,10,7,Male,Tier 2,Store,71596
72,110326,6.1,2,2.4,5,2,49,4,22161,38681,5,8,6,6,2,6,2,9,10,10,10,Female,Tier 3,Store,60842
54,101157,4.3,4,4.4,8,3,6,7,117295,83307,4,5,2,6,8,9,7,2,7,7,8,Other,Tier 2,Store,200602
68,194893,6.6,2,3.2,8,2,48,19,20551,118946,1,6,2,1,9,7,10,1,6,10,2,Female,Tier 2,Store,139497
69,43365,4.4,12,3.9,4,3,0,0,28238,71689,2,0,4,1,2,7,7,9,10,4,10,Female,Tier 2,Store,99927
21,28189,7.1,8,2.2,10,9,40,16,21925,70548,7,2,1,10,2,1,4,1,6,4,9,Female,Tier 3,Store,92473
39,222821,4.2,12,0.7,1,1,6,6,47152,1623,5,6,1,4,9,9,3,9,4,3,7,Male,Tier 1,Store,48775
43,22248,2.3,9,1.2,6,3,13,10,100996,40309,3,5,4,2,7,6,10,3,9,8,5,Other,Tier 2,Store,141305
66,19369,7.7,7,4.1,7,7,15,6,113318,70809,8,8,4,1,4,9,5,3,4,10,6,Female,Tier 3,Store,184127
60,209835,4.5,6,2.7,1,2,34,6,148610,66677,10,5,6,6,4,6,9,5,9,6,5,Male,Tier 1,Store,215287
53,154122,8.7,8,0.7,8,3,15,3,73457,110306,10,2,7,1,1,8,10,6,2,3,7,Other,Tier 3,Store,183763
75,43605,4.7,4,3.3,9,6,20,19,55935,120169,6,7,5,5,8,4,7,3,1,7,8,Other,Tier 3,Store,176104
30,64616,4.4,10,0.5,8,2,12,0,70142,112775,4,8,6,6,8,7,6,6,2,2,10,Male,Tier 1,Store,182917
69,200551,5.4,11,3.1,3,1,17,14,32093,26913,1,1,2,5,9,10,9,9,5,8,2,Other,Tier 1,Store,59006
